CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,ALTITUD_MIN,ALTITUD_DIF,P/S
14,10376,513,18,610-635,59,1,0,1,0.0,49248.0,610.0,25.0,0
14,93417,353,7,590-600,59,1,0,1,0.0,8270.0,590.0,10.0,0
14,13871,353,7,590-600,68,0,0,0,0.0,10780.0,590.0,10.0,0
14,13871,353,7,590-600,59,0,0,1,0.0,3420.0,590.0,10.0,0
14,41607,616,7,630-640,59,0,0,1,0.0,8600.0,630.0,10.0,0
14,89430,616,7,630-640,59,0,0,1,0.0,2560.0,630.0,10.0,0
14,12574,616,7,630-640,87,0,0,0,0.0,6032.0,630.0,10.0,0
14,36918,616,7,630-640,17,0,0,1,0.0,10000.0,630.0,10.0,0
14,32795,616,7,630-640,17,0,0,1,0.0,19445.4,630.0,10.0,0
14,32795,616,7,630-640,32,1,0,1,0.0,44520.0,630.0,10.0,0
14,32795,616,7,630-640,17,1,0,1,0.0,6450.6,630.0,10.0,0
14,32795,616,7,630-640,59,1,0,1,0.0,13470.0,630.0,10.0,0
14,9474,616,7,630-640,68,0,0,0,0.0,440.0,630.0,10.0,0
14,85840,616,7,630-640,87,0,0,0,0.0,1508.0,630.0,10.0,0
14,58378,616,7,630-640,81,0,0,1,0.0,10360.0,630.0,10.0,0
14,26725,616,7,630-640,87,0,0,0,0.0,3030.0,630.0,10.0,0
14,26725,616,7,630-640,68,0,0,0,0.0,2580.0,630.0,10.0,0
14,27922,616,7,630-640,81,0,0,1,0.0,2152.8,630.0,10.0,0
14,50441,737,7,620-640,17,0,0,1,0.0,6338.2,620.0,20.0,0
14,50441,737,7,620-640,59,0,0,1,0.0,6170.0,620.0,20.0,0
14,82023,737,7,620-640,17,0,0,1,0.0,1910.0,620.0,20.0,0
14,82023,737,7,620-640,59,0,0,1,0.0,15270.0,620.0,20.0,0
14,82023,737,7,620-640,81,0,0,1,0.0,9020.0,620.0,20.0,0
14,79653,737,7,620-640,59,0,0,1,0.0,9530.0,620.0,20.0,0
14,70407,737,7,620-640,87,0,0,0,0.0,3850.0,620.0,20.0,0
14,70407,737,7,620-640,17,0,0,1,0.0,3121.8,620.0,20.0,0
14,35052,737,7,620-640,87,0,0,0,0.0,5062.4,620.0,20.0,0
14,2486,737,7,620-640,68,0,0,0,0.0,9060.0,620.0,20.0,0
14,24195,737,7,620-640,87,0,0,0,0.0,2847.6,620.0,20.0,0
14,24195,737,7,620-640,17,0,0,1,0.0,430.0,620.0,20.0,0
14,69387,737,7,620-640,87,0,0,0,0.0,3980.0,620.0,20.0,0
14,68850,737,7,620-640,59,0,0,1,0.0,15220.0,620.0,20.0,0
14,67739,737,7,620-640,87,0,0,0,0.0,28560.0,620.0,20.0,0
14,65256,737,7,620-640,59,0,0,1,0.0,3770.0,620.0,20.0,0
14,30423,715,15,600-630,17,0,0,1,0.0,4400.0,600.0,30.0,0
14,85203,715,15,600-630,59,1,0,1,0.0,2076.4,600.0,30.0,0
14,32681,715,15,600-630,68,0,0,0,0.0,720.0,600.0,30.0,0
14,5142,715,15,600-630,17,1,0,1,0.0,2112.0,600.0,30.0,0
14,5142,715,15,600-630,59,1,0,1,0.0,836.288,600.0,30.0,0
14,95018,715,15,600-630,59,1,0,1,0.0,1139.872,600.0,30.0,0
14,77614,715,15,600-630,59,1,0,1,0.0,1170.66,600.0,30.0,0
14,44837,715,15,600-630,68,0,0,0,0.0,720.0,600.0,30.0,0
14,98118,715,15,600-630,17,1,0,1,0.0,1728.0,600.0,30.0,0
14,98118,715,15,600-630,59,1,0,1,0.0,1935.348,600.0,30.0,0
14,22768,715,15,600-630,59,0,0,1,0.0,3130.0,600.0,30.0,0
14,64722,715,15,600-630,81,0,0,1,0.0,1010.0,600.0,30.0,0
14,32896,510,15,560-640,17,0,0,1,0.0,2910.6,560.0,80.0,0
14,35819,510,15,560-640,17,0,0,1,0.0,995.6,560.0,80.0,0
14,86749,510,15,560-640,17,0,0,1,0.0,4244.4,560.0,80.0,0
14,4926,510,15,560-640,32,1,0,1,0.0,7580.0,560.0,80.0,0
14,52182,510,15,560-640,17,0,0,1,0.0,2104.5,560.0,80.0,0
14,70112,510,15,560-640,17,0,0,1,0.0,710.0,560.0,80.0,0
14,16864,510,15,560-640,32,1,0,1,0.0,29170.0,560.0,80.0,0
14,16864,510,15,560-640,59,1,0,1,0.0,36600.0,560.0,80.0,0
14,40352,510,15,560-640,32,1,0,1,0.0,3590.0,560.0,80.0,0
14,20082,510,15,560-640,17,0,0,1,0.0,3775.2,560.0,80.0,0
14,95311,510,15,560-640,17,0,0,1,0.0,1944.8,560.0,80.0,0
14,88040,510,15,560-640,92,0,0,0,0.0,1560.0,560.0,80.0,0
14,88040,510,15,560-640,17,0,0,1,0.0,8090.0,560.0,80.0,0
14,58478,510,15,560-640,17,1,0,1,0.0,4234.7,560.0,80.0,0
14,22294,510,15,560-640,17,0,0,1,0.0,560.0,560.0,80.0,0
14,52441,510,15,560-640,17,1,0,1,0.0,1743.7,560.0,80.0,0
14,41398,510,15,560-640,17,1,0,1,0.0,7722.1,560.0,80.0,0
14,40204,510,15,560-640,17,1,0,1,0.0,1743.7,560.0,80.0,0
14,64329,510,15,560-640,17,0,0,1,0.0,1840.0,560.0,80.0,0
14,34922,510,15,560-640,9,1,0,0,0.0,3760.0,560.0,80.0,0
14,95678,144,15,600-640,17,0,0,1,0.0,110370.0,600.0,40.0,0
14,95678,144,15,600-640,52,0,0,1,0.0,3440.0,600.0,40.0,0
14,95678,144,15,600-640,59,0,0,1,0.0,58590.0,600.0,40.0,0
14,95678,144,15,600-640,52,1,0,1,0.0,16940.0,600.0,40.0,0
14,59544,144,15,600-640,59,1,0,1,0.0,9585.0,600.0,40.0,0
14,85984,144,15,600-640,17,1,0,1,0.0,30680.0,600.0,40.0,0
14,85984,144,15,600-640,59,1,0,1,0.0,25915.0,600.0,40.0,0
14,28847,412,15,580-630,52,1,0,1,0.0,1240.0,580.0,50.0,0
14,18372,412,15,580-630,32,1,0,1,0.0,8370.0,580.0,50.0,0
14,33428,412,15,580-630,59,1,0,1,0.0,22364.1,580.0,50.0,0
14,18103,412,15,580-630,59,1,0,1,0.0,5780.0,580.0,50.0,0
14,85414,412,15,580-630,17,1,0,1,0.0,2570.0,580.0,50.0,0
14,85414,412,15,580-630,59,1,0,1,0.0,19879.2,580.0,50.0,0
14,1190,412,15,580-630,59,1,0,1,0.0,18222.6,580.0,50.0,0
14,70101,412,15,580-630,59,1,0,1,0.0,4141.5,580.0,50.0,0
14,70039,412,15,580-630,59,1,0,1,0.0,41554.0,580.0,50.0,0
14,48849,412,15,580-630,59,1,0,1,0.0,11046.0,580.0,50.0,0
14,81554,412,15,580-630,32,1,0,1,0.0,711.0,580.0,50.0,0
14,5462,412,15,580-630,81,0,0,1,0.0,280.73,580.0,50.0,0
14,28477,412,15,580-630,32,1,0,1,0.0,1027.0,580.0,50.0,0
14,52008,412,15,580-630,8,1,0,0,0.0,7120.824,580.0,50.0,0
14,97942,412,15,580-630,68,0,0,0,0.0,4070.0,580.0,50.0,0
14,92556,412,15,580-630,32,1,0,1,0.0,2212.0,580.0,50.0,0
14,25816,412,15,580-630,81,0,0,1,0.0,1059.27,580.0,50.0,0
14,95372,449,15,550-700,52,0,0,1,0.0,2170.0,550.0,150.0,0
14,78229,449,15,550-700,68,0,0,0,0.0,3260.0,550.0,150.0,0
14,70721,449,15,550-700,15,1,0,1,0.0,4690.0,550.0,150.0,0
14,51766,449,15,550-700,52,0,0,1,0.0,890.0,550.0,150.0,0
14,17321,449,15,550-700,9,0,0,0,0.0,530.0,550.0,150.0,0
14,53891,449,3,550-700,32,1,0,1,0.0,6201.5,550.0,150.0,0
14,87539,449,12,550-700,59,1,0,1,0.0,1896.0,550.0,150.0,0
14,9006,449,12,550-700,59,1,0,1,0.0,4424.0,550.0,150.0,0
14,75075,449,12,550-700,17,1,0,1,0.0,3030.0,550.0,150.0,0
14,2913,449,3,550-700,59,1,0,1,0.0,5284.5,550.0,150.0,0
14,49345,449,3,550-700,40,0,0,1,0.0,60.0,550.0,150.0,0
14,49345,449,3,550-700,40,1,0,1,0.0,12020.0,550.0,150.0,0
14,49345,449,3,550-700,59,1,0,1,0.0,2845.5,550.0,150.0,0
14,92853,254,3,640-690,17,0,0,1,0.0,456.0,640.0,50.0,0
14,23974,254,12,640-690,59,0,0,1,0.0,970.0,640.0,50.0,0
14,17434,254,3,640-690,17,0,0,1,0.0,266.0,640.0,50.0,0
14,10547,337,12,480,17,0,0,1,0.0,2300.0,480.0,0.0,0
14,20253,337,12,480,59,0,0,1,0.0,200.0,480.0,0.0,0
14,20253,337,12,480,59,1,0,1,0.0,2010.0,480.0,0.0,0
14,32437,337,12,480,59,0,0,1,0.0,200.0,480.0,0.0,0
14,32437,337,12,480,59,1,0,1,0.0,2010.0,480.0,0.0,0
14,49034,759,12,480,59,0,0,1,0.0,3481.7,480.0,0.0,0
14,3032,759,12,480,59,0,0,1,0.0,564.6,480.0,0.0,0
14,24951,759,12,480,17,0,0,1,0.0,854.7,480.0,0.0,0
14,72315,759,12,480,59,0,0,1,0.0,376.4,480.0,0.0,0
14,75402,759,12,480,59,0,0,1,0.0,2917.1,480.0,0.0,0
14,33084,759,12,480,59,0,0,1,0.0,752.8,480.0,0.0,0
14,47298,885,12,500-700,59,0,0,1,0.0,282.3,500.0,200.0,0
14,77069,885,12,500-700,59,0,0,1,0.0,282.3,500.0,200.0,0
14,3931,885,12,500-700,17,0,0,1,0.0,4430.0,500.0,200.0,0
14,21119,885,3,500-700,17,0,0,1,0.0,82.0,500.0,200.0,0
14,21119,885,3,500-700,59,0,0,1,0.0,421.2,500.0,200.0,0
14,55370,885,3,500-700,17,0,0,1,0.0,328.0,500.0,200.0,0
14,35888,885,3,500-700,59,0,0,1,0.0,1778.4,500.0,200.0,0
14,5638,885,3,500-700,59,0,0,1,0.0,1216.8,500.0,200.0,0
14,1777,885,3,500-700,59,0,0,1,0.0,514.8,500.0,200.0,0
14,30936,885,3,500-700,59,0,0,1,0.0,748.8,500.0,200.0,0
14,47258,86,12,475-490,40,1,0,1,0.0,15650.0,475.0,15.0,0
14,59598,86,12,475-490,32,0,0,1,0.0,270.0,475.0,15.0,0
14,29831,86,12,475-490,59,0,0,1,0.0,1213.7,475.0,15.0,0
14,71533,86,12,475-490,59,1,0,1,0.0,4380.0,475.0,15.0,0
14,35284,86,12,475-490,59,0,0,1,0.0,3920.0,475.0,15.0,0
14,18094,86,12,475-490,59,1,0,1,0.0,427.5,475.0,15.0,0
14,75428,86,12,475-490,59,1,0,1,0.0,570.0,475.0,15.0,0
14,9594,86,15,475-490,59,0,0,1,0.0,599.5,475.0,15.0,0
14,17034,86,12,475-490,59,0,0,1,0.0,4142.0,475.0,15.0,0
14,74722,86,12,475-490,59,0,0,1,0.0,759.5,475.0,15.0,0
14,16282,86,12,475-490,59,1,0,1,0.0,427.5,475.0,15.0,0
14,23630,86,12,475-490,17,0,0,1,0.0,7482.0,475.0,15.0,0
14,21215,86,12,475-490,17,0,0,1,0.0,1118.0,475.0,15.0,0
14,74004,86,12,475-490,52,0,0,1,0.0,7850.0,475.0,15.0,0
14,87207,86,12,475-490,59,1,0,1,0.0,570.0,475.0,15.0,0
14,23812,86,12,475-490,59,1,0,1,0.0,3500.0,475.0,15.0,0
14,22976,757,12,460-480,32,1,0,1,0.0,7764.4,460.0,20.0,0
14,54397,757,12,460-480,87,0,0,0,0.0,676.8,460.0,20.0,0
14,2874,757,12,460-480,87,0,0,0,0.0,601.6,460.0,20.0,0
14,15443,757,12,460-480,87,0,0,0,0.0,2481.6,460.0,20.0,0
14,81717,757,12,460-480,17,0,0,1,0.0,1440.0,460.0,20.0,0
14,8982,757,12,460-480,17,1,0,1,0.0,2540.0,460.0,20.0,0
14,17068,757,12,460-480,68,0,0,0,0.0,1550.0,460.0,20.0,0
14,75464,757,12,460-480,81,0,0,1,0.0,2380.0,460.0,20.0,0
14,95961,757,12,460-480,17,0,0,1,0.0,862.1,460.0,20.0,0
14,12970,757,12,460-480,17,0,0,1,0.0,1467.9,460.0,20.0,0
14,91543,757,12,460-480,32,0,0,1,0.0,1254.0,460.0,20.0,0
14,5380,757,12,460-480,32,0,0,1,0.0,5346.0,460.0,20.0,0
14,26831,757,12,460-480,17,0,0,1,0.0,745.3,460.0,20.0,0
14,447,757,12,460-480,17,0,0,1,0.0,1824.7,460.0,20.0,0
14,36708,757,12,460-480,17,0,0,1,0.0,1560.0,460.0,20.0,0
14,97661,462,19,500-550,68,0,0,0,0.0,14590.0,500.0,50.0,0
14,25015,468,7,570-640,32,0,0,1,0.0,142.461,570.0,70.0,0
14,25015,468,7,570-640,32,1,0,1,0.0,6492.768,570.0,70.0,0
14,65935,468,7,570-640,52,1,0,1,0.0,1192.8,570.0,70.0,0
14,70111,468,7,570-640,52,1,0,1,0.0,3493.2,570.0,70.0,0
14,439,468,7,570-640,52,1,0,1,0.0,2215.2,570.0,70.0,0
14,57191,468,7,570-640,32,1,0,1,0.0,8940.0,570.0,70.0,0
14,87552,468,7,570-640,52,1,0,1,0.0,1618.8,570.0,70.0,0
14,41027,468,7,570-640,32,0,0,1,0.0,187.539,570.0,70.0,0
14,41027,468,7,570-640,32,1,0,1,0.0,8547.232,570.0,70.0,0
14,85952,732,12,550-630,59,0,0,1,0.0,3910.4,550.0,80.0,0
14,35689,732,7,550-630,68,0,0,0,0.0,3780.0,550.0,80.0,0
14,38557,732,7,550-630,59,0,0,1,0.0,1390.0,550.0,80.0,0
14,98995,732,7,550-630,68,0,0,0,0.0,4185.0,550.0,80.0,0
14,98995,732,7,550-630,17,0,0,1,0.0,1490.0,550.0,80.0,0
14,31622,732,7,550-630,59,0,0,1,0.0,1605.9,550.0,80.0,0
14,71788,732,7,550-630,59,0,0,1,0.0,1030.2,550.0,80.0,0
14,86229,732,7,550-630,59,0,0,1,0.0,393.9,550.0,80.0,0
14,47874,732,7,550-630,17,0,0,1,0.0,1305.4,550.0,80.0,0
14,47874,732,7,550-630,59,0,0,1,0.0,3370.0,550.0,80.0,0
14,31890,732,7,550-630,68,0,0,0,0.0,5535.0,550.0,80.0,0
14,85407,732,7,550-630,59,0,0,1,0.0,4154.8,550.0,80.0,0
14,51311,732,7,550-630,59,0,0,1,0.0,855.4,550.0,80.0,0
14,99108,732,7,550-630,52,1,0,1,0.0,4520.0,550.0,80.0,0
14,63510,732,7,550-630,59,0,0,1,0.0,366.6,550.0,80.0,0
14,62521,732,7,550-630,59,0,0,1,0.0,366.6,550.0,80.0,0
14,75832,732,7,550-630,59,0,0,1,0.0,488.8,550.0,80.0,0
14,52311,732,7,550-630,59,0,0,1,0.0,611.0,550.0,80.0,0
14,82727,585,7,570-580,17,0,0,1,0.0,9570.0,570.0,10.0,0
14,94553,585,15,570-580,32,1,0,1,0.0,16190.0,570.0,10.0,0
14,94553,585,15,570-580,59,1,0,1,0.0,27970.0,570.0,10.0,0
14,73443,585,7,570-580,17,0,0,1,0.0,2050.0,570.0,10.0,0
14,59757,585,15,570-580,81,0,0,1,0.0,1350.0,570.0,10.0,0
14,49541,585,7,570-580,68,0,0,0,0.0,14890.0,570.0,10.0,0
14,95396,585,15,570-580,68,0,0,0,0.0,5280.0,570.0,10.0,0
14,18082,585,15,570-580,17,1,0,1,0.0,15530.0,570.0,10.0,0
14,86901,585,15,570-580,17,0,0,1,0.0,5160.0,570.0,10.0,0
14,917,585,15,570-580,59,0,0,1,0.0,698.7,570.0,10.0,0
14,9209,501,12,460-500,59,1,0,1,0.0,1754.0,460.0,40.0,0
14,52835,501,12,460-500,59,1,0,1,0.0,1754.0,460.0,40.0,0
14,8986,501,12,460-500,59,1,0,1,0.0,1754.0,460.0,40.0,0
14,15328,501,12,460-500,59,1,0,1,0.0,1754.0,460.0,40.0,0
14,18408,501,12,460-500,59,1,0,1,0.0,1754.0,460.0,40.0,0
14,26730,501,12,460-500,17,0,0,1,0.0,498.0,460.0,40.0,0
14,9613,299,12,440-450,59,0,0,1,0.0,6210.0,440.0,10.0,0
14,59892,299,12,440-450,17,1,0,1,0.0,42600.0,440.0,10.0,0
14,19740,299,12,440-450,32,1,0,1,0.0,1860.0,440.0,10.0,0
14,19740,299,12,440-450,17,1,0,1,0.0,9530.0,440.0,10.0,0
14,61845,299,12,440-450,59,0,0,1,0.0,2301.0,440.0,10.0,0
14,26954,299,12,440-450,59,0,0,1,0.0,3068.0,440.0,10.0,0
14,95661,299,12,440-450,59,0,0,1,0.0,2301.0,440.0,10.0,0
14,21798,134,12,455-465,59,0,0,1,0.0,10535.0,455.0,10.0,0
14,67767,134,12,455-465,52,0,0,1,0.0,1790.0,455.0,10.0,0
14,23942,134,12,455-465,81,0,0,1,0.0,10640.0,455.0,10.0,0
14,27546,134,12,455-465,32,1,0,1,0.0,3540.0,455.0,10.0,0
14,3494,134,12,455-465,59,0,0,1,0.0,5267.5,455.0,10.0,0
14,88841,134,12,455-465,52,0,0,1,0.0,3630.0,455.0,10.0,0
14,43129,134,12,455-465,59,0,0,1,0.0,1620.0,455.0,10.0,0
14,13303,134,12,455-465,32,1,0,1,0.0,2660.0,455.0,10.0,0
14,70172,134,12,455-465,17,0,0,1,0.0,6959.0,455.0,10.0,0
14,53135,134,12,455-465,17,0,0,1,0.0,1575.0,455.0,10.0,0
14,53135,134,12,455-465,59,0,0,1,0.0,1852.0,455.0,10.0,0
14,50647,134,12,455-465,17,0,0,1,0.0,1575.0,455.0,10.0,0
14,98346,134,12,455-465,17,0,0,1,0.0,1575.0,455.0,10.0,0
14,75379,134,12,455-465,17,0,0,1,0.0,785.4,455.0,10.0,0
14,58948,134,12,455-465,17,0,0,1,0.0,332.0,455.0,10.0,0
14,32730,134,12,455-465,59,1,0,1,0.0,6470.0,455.0,10.0,0
14,77527,134,12,455-465,17,0,0,1,0.0,6680.0,455.0,10.0,0
14,76361,134,12,455-465,59,1,0,1,0.0,2572.0,455.0,10.0,0
14,57203,134,12,455-465,59,0,0,1,0.0,982.0,455.0,10.0,0
14,28134,134,12,455-465,59,0,0,1,0.0,2946.0,455.0,10.0,0
14,12592,134,12,455-465,59,0,0,1,0.0,491.0,455.0,10.0,0
14,91435,134,12,455-465,59,0,0,1,0.0,491.0,455.0,10.0,0
14,80461,134,12,455-465,59,0,0,1,0.0,982.0,455.0,10.0,0
14,70604,134,12,455-465,17,0,0,1,0.0,4320.0,455.0,10.0,0
14,13708,134,12,455-465,52,1,0,1,0.0,2540.0,455.0,10.0,0
14,48720,134,12,455-465,59,1,0,1,0.0,2572.0,455.0,10.0,0
14,73540,134,12,455-465,59,1,0,1,0.0,2572.0,455.0,10.0,0
14,29666,134,12,455-465,59,1,0,1,0.0,2180.0,455.0,10.0,0
14,5548,134,12,455-465,59,1,0,1,0.0,2572.0,455.0,10.0,0
14,26807,134,12,455-465,17,0,0,1,0.0,785.4,455.0,10.0,0
14,72387,134,12,455-465,59,1,0,1,0.0,2572.0,455.0,10.0,0
14,69939,134,12,455-465,40,1,0,1,0.0,2870.0,455.0,10.0,0
14,97945,441,12,455-470,59,0,0,1,0.0,1155.0,455.0,15.0,0
14,64919,441,12,455-470,59,1,0,1,0.0,7680.0,455.0,15.0,0
14,66010,441,12,455-470,59,1,0,1,0.0,1945.0,455.0,15.0,0
14,89842,441,12,455-470,17,0,0,1,0.0,1330.0,455.0,15.0,0
14,21481,441,12,455-470,52,1,0,1,0.0,895.0,455.0,15.0,0
14,98871,441,12,455-470,52,1,0,1,0.0,895.0,455.0,15.0,0
14,90537,441,12,455-470,59,1,0,1,0.0,3704.0,455.0,15.0,0
14,17343,441,12,455-470,59,1,0,1,0.0,1852.0,455.0,15.0,0
14,62440,441,12,455-470,59,1,0,1,0.0,1120.0,455.0,15.0,0
14,10117,441,12,455-470,59,1,0,1,0.0,4824.0,455.0,15.0,0
14,45849,441,12,455-470,17,1,0,1,0.0,895.0,455.0,15.0,0
14,86237,441,12,455-470,17,0,0,1,0.0,442.5,455.0,15.0,0
14,55644,441,12,455-470,17,0,0,1,0.0,1022.0,455.0,15.0,0
14,63209,441,12,455-470,17,0,0,1,0.0,4120.0,455.0,15.0,0
14,98571,441,12,455-470,17,0,0,1,0.0,60.0,455.0,15.0,0
14,70658,441,12,455-470,17,0,0,1,0.0,2825.0,455.0,15.0,0
14,42915,441,12,455-470,40,0,0,1,0.0,950.0,455.0,15.0,0
14,11208,441,12,455-470,17,0,0,1,0.0,10120.0,455.0,15.0,0
14,67974,441,12,455-470,17,0,0,1,0.0,527.0,455.0,15.0,0
14,67974,441,12,455-470,17,1,0,1,0.0,8659.8,455.0,15.0,0
14,46130,441,12,455-470,59,1,0,1,0.0,1141.8,455.0,15.0,0
14,91517,441,12,455-470,59,1,0,1,0.0,1141.8,455.0,15.0,0
14,38764,441,12,455-470,59,0,0,1,0.0,4307.8,455.0,15.0,0
14,56834,441,12,455-470,32,1,0,1,0.0,5300.0,455.0,15.0,0
14,11559,441,12,455-470,17,0,0,1,0.0,2082.0,455.0,15.0,0
14,6307,441,12,455-470,17,0,0,1,0.0,2082.0,455.0,15.0,0
14,96038,441,12,455-470,17,0,0,1,0.0,1561.5,455.0,15.0,0
14,26094,441,12,455-470,17,0,0,1,0.0,1041.0,455.0,15.0,0
14,32986,441,12,455-470,17,0,0,1,0.0,1572.5,455.0,15.0,0
14,74812,441,12,455-470,17,0,0,1,0.0,1572.5,455.0,15.0,0
14,96004,441,12,455-470,17,0,0,1,0.0,1572.5,455.0,15.0,0
14,53020,441,12,455-470,17,0,0,1,0.0,511.5,455.0,15.0,0
14,53020,441,12,455-470,17,1,0,1,0.0,8405.1,455.0,15.0,0
14,26539,441,12,455-470,17,0,0,1,0.0,511.5,455.0,15.0,0
14,26539,441,12,455-470,17,1,0,1,0.0,8405.1,455.0,15.0,0
14,32660,441,12,455-470,17,0,0,1,0.0,2964.8,455.0,15.0,0
14,30652,441,12,455-470,52,1,0,1,0.0,2365.0,455.0,15.0,0
14,98265,441,12,455-470,32,1,0,1,0.0,15990.0,455.0,15.0,0
14,36468,441,12,455-470,68,0,0,0,0.0,16300.0,455.0,15.0,0
14,36468,441,12,455-470,17,0,0,1,0.0,2299.5,455.0,15.0,0
14,7104,441,12,455-470,17,0,0,1,0.0,907.5,455.0,15.0,0
14,35100,441,12,455-470,32,1,0,1,0.0,7350.0,455.0,15.0,0
14,79253,441,12,455-470,17,0,0,1,0.0,442.5,455.0,15.0,0
14,85201,441,12,455-470,17,0,0,1,0.0,442.5,455.0,15.0,0
14,84380,441,12,455-470,17,0,0,1,0.0,442.5,455.0,15.0,0
14,48453,441,12,455-470,17,0,0,1,0.0,2859.4,455.0,15.0,0
14,13199,441,12,455-470,68,0,0,0,0.0,1910.0,455.0,15.0,0
14,42384,441,12,455-470,59,0,0,1,0.0,1155.0,455.0,15.0,0
14,3316,123,19,500-530,68,0,0,0,0.0,700.0,500.0,30.0,0
14,54183,123,19,500-530,87,0,0,0,0.0,4340.0,500.0,30.0,0
14,68971,123,19,500-530,68,0,0,0,0.0,1650.0,500.0,30.0,0
14,22092,123,19,500-530,59,0,0,1,0.0,4590.0,500.0,30.0,0
14,90227,123,19,500-530,17,0,0,1,0.0,3750.0,500.0,30.0,0
14,31565,123,19,500-530,68,0,0,0,0.0,11880.0,500.0,30.0,0
14,84287,123,19,500-530,59,0,0,1,0.0,488.04,500.0,30.0,0
14,38645,123,19,500-530,68,0,0,0,0.0,2970.0,500.0,30.0,0
14,13040,123,19,500-530,17,0,0,1,0.0,4270.0,500.0,30.0,0
14,63987,64,19,540-570,68,0,0,0,0.0,612.0,540.0,30.0,0
14,53833,64,19,540-570,68,0,0,0,0.0,918.0,540.0,30.0,0
14,98248,64,19,540-570,87,0,0,0,0.0,9420.0,540.0,30.0,0
14,13981,64,19,540-570,68,0,0,0,0.0,15450.0,540.0,30.0,0
14,48223,64,19,540-570,17,1,0,1,0.0,2980.0,540.0,30.0,0
14,31836,64,19,540-570,68,0,0,0,0.0,8370.0,540.0,30.0,0
14,3710,64,19,540-570,59,0,0,1,0.0,876.48,540.0,30.0,0
14,66708,52,9,445,40,1,0,1,0.0,4860.0,445.0,0.0,0
14,13333,784,9,370,92,0,0,0,0.0,8093.6,370.0,0.0,0
14,42787,203,9,380-395,40,1,0,1,0.0,9453.5,380.0,15.0,0
14,69470,203,9,380-395,40,1,0,1,0.0,7665.0,380.0,15.0,0
14,23093,846,9,480-490,40,1,0,1,0.0,11170.0,480.0,10.0,0
14,23093,846,9,480-490,52,1,0,1,0.0,5940.0,480.0,10.0,0
14,69730,846,9,480-490,52,1,0,1,0.0,13860.0,480.0,10.0,0
14,72495,41,9,520,40,1,0,1,0.0,8431.5,520.0,0.0,0
14,77440,7,9,415-425,59,0,0,1,0.0,4880.0,415.0,10.0,0
14,67923,7,9,415-425,87,0,0,0,0.0,6030.0,415.0,10.0,0
14,67923,7,9,415-425,59,0,0,1,0.0,13930.0,415.0,10.0,0
14,71993,983,9,390-450,59,0,0,1,0.0,6823.7,390.0,60.0,0
14,71993,983,9,390-450,59,1,0,1,0.0,1909.7,390.0,60.0,0
14,25104,983,9,390-450,87,0,0,0,0.0,13240.0,390.0,60.0,0
14,25104,983,9,390-450,59,0,0,1,0.0,45666.3,390.0,60.0,0
14,25104,983,9,390-450,59,1,0,1,0.0,12780.3,390.0,60.0,0
14,93922,50,19,555-580,59,0,0,1,0.0,2260.0,555.0,25.0,0
14,93922,50,19,555-580,87,1,0,0,0.0,36980.0,555.0,25.0,0
14,93922,50,19,555-580,59,1,0,1,0.0,9810.0,555.0,25.0,0
14,59397,50,19,555-580,40,1,0,1,0.0,5660.3,555.0,25.0,0
14,59397,50,19,555-580,59,1,0,1,0.0,6810.0,555.0,25.0,0
14,17977,389,9,470,92,0,0,0,0.0,9780.0,470.0,0.0,0
14,52363,871,19,550-610,59,0,0,1,0.0,4120.0,550.0,60.0,0
14,48827,871,19,550-610,40,0,0,1,0.0,1370.0,550.0,60.0,0
14,48827,871,19,550-610,17,0,0,1,0.0,8904.0,550.0,60.0,0
14,48827,871,19,550-610,59,0,0,1,0.0,6690.0,550.0,60.0,0
14,48827,871,19,550-610,40,1,0,1,0.0,33420.0,550.0,60.0,0
14,48827,871,19,550-610,17,1,0,1,0.0,27472.0,550.0,60.0,0
14,48827,871,19,550-610,59,1,0,1,0.0,6920.0,550.0,60.0,0
14,47829,871,19,550-610,92,0,0,0,0.0,13310.0,550.0,60.0,0
14,47829,871,19,550-610,17,0,0,1,0.0,2226.0,550.0,60.0,0
14,47829,871,19,550-610,17,1,0,1,0.0,6868.0,550.0,60.0,0
14,28137,871,19,550-610,87,1,0,0,0.0,21580.0,550.0,60.0,0
14,28137,871,19,550-610,59,1,0,1,0.0,11280.0,550.0,60.0,0
14,86916,74,19,550-570,40,1,0,1,0.0,18949.7,550.0,20.0,0
14,15217,384,19,550,87,0,0,0,0.0,15428.3,550.0,0.0,0
14,15217,384,19,550,17,0,0,1,0.0,9068.7,550.0,0.0,0
14,15217,384,19,550,59,0,0,1,0.0,4828.8,550.0,0.0,0
14,15217,384,19,550,32,1,0,1,0.0,5050.0,550.0,0.0,0
14,31012,47,19,520-540,68,0,0,0,0.0,17272.4,520.0,20.0,0
14,67186,47,19,520-540,32,1,0,1,0.0,6219.0,520.0,20.0,0
14,13581,47,19,520-540,17,0,0,1,0.0,15314.01,520.0,20.0,0
14,36258,47,19,520-540,17,0,0,1,0.0,9215.99,520.0,20.0,0
14,55281,47,19,520-540,65,0,0,1,0.0,1530.0,520.0,20.0,0
14,47033,47,19,520-540,59,0,0,1,0.0,6500.0,520.0,20.0,0
