,CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,ALTITUD_MIN,ALTITUD_DIF,P/S,ID_FINCA_ZONA
402,14,78281,803,5,630-640,59,1,0,1,0.0,18328.5,630.0,10.0,0,78281_803
403,14,74427,803,5,630-640,17,0,0,1,0.0,1088.1,630.0,10.0,0,74427_803
404,14,74427,803,5,630-640,17,1,0,1,0.0,8410.5,630.0,10.0,0,74427_803
406,14,21807,803,5,630-640,59,0,0,1,0.0,5320.0,630.0,10.0,0,21807_803
407,14,10091,803,5,630-640,87,0,0,0,0.0,5100.0,630.0,10.0,0,10091_803
408,14,85548,803,5,630-640,84,0,0,0,0.0,1832.5,630.0,10.0,0,85548_803
409,14,85548,803,5,630-640,32,1,0,1,0.0,10610.0,630.0,10.0,0,85548_803
410,14,85548,803,5,630-640,26,1,0,1,0.0,31930.0,630.0,10.0,0,85548_803
411,14,85548,803,5,630-640,52,1,0,1,0.0,566.4,630.0,10.0,0,85548_803
412,14,71300,803,5,630-640,68,0,0,0,0.0,7500.0,630.0,10.0,0,71300_803
413,14,71300,803,5,630-640,84,0,0,0,0.0,1905.8,630.0,10.0,0,71300_803
414,14,71300,803,5,630-640,52,1,0,1,0.0,1203.6,630.0,10.0,0,71300_803
416,14,88691,803,5,630-640,17,0,0,1,0.0,1692.6,630.0,10.0,0,88691_803
417,14,88691,803,5,630-640,17,1,0,1,0.0,13083.0,630.0,10.0,0,88691_803
421,14,2083,284,5,630-670,59,0,0,1,0.0,10970.0,630.0,40.0,0,2083_284
422,14,38481,284,5,630-670,59,0,0,1,0.0,14483.7,630.0,40.0,0,38481_284
423,14,84689,284,5,630-670,87,0,0,0,0.0,4735.5,630.0,40.0,0,84689_284
427,14,81034,284,5,630-670,87,0,0,0,0.0,6814.5,630.0,40.0,0,81034_284
428,14,81034,284,5,630-670,59,0,0,1,0.0,4020.0,630.0,40.0,0,81034_284
429,14,11587,284,5,630-670,87,0,0,0,0.0,5022.0,630.0,40.0,0,11587_284
430,14,11587,284,5,630-670,68,0,0,0,0.0,11535.1,630.0,40.0,0,11587_284
431,14,11587,284,5,630-670,59,0,0,1,0.0,5120.0,630.0,40.0,0,11587_284
432,14,11587,284,5,630-670,59,1,0,1,0.0,4340.0,630.0,40.0,0,11587_284
433,14,28362,284,5,630-670,9,1,0,0,0.0,2310.0,630.0,40.0,0,28362_284
442,14,44150,653,18,635,17,0,0,1,0.0,2530.0,635.0,0.0,0,44150_653
443,14,44150,653,18,635,59,0,0,1,0.0,9500.0,635.0,0.0,0,44150_653
444,14,44150,653,18,635,32,1,0,1,0.0,5070.0,635.0,0.0,0,44150_653
445,14,44150,653,18,635,9,1,0,0,0.0,5640.0,635.0,0.0,0,44150_653
446,14,79247,653,18,635,32,1,0,1,0.0,27720.0,635.0,0.0,0,79247_653
447,14,79247,653,18,635,59,1,0,1,0.0,7760.0,635.0,0.0,0,79247_653
448,14,8954,653,18,635,32,1,0,1,0.0,3728.1,635.0,0.0,0,8954_653
450,14,29262,653,18,635,17,1,0,1,0.0,10722.8,635.0,0.0,0,29262_653
451,14,29262,653,18,635,59,1,0,1,0.0,12556.0,635.0,0.0,0,29262_653
452,14,37371,653,18,635,32,1,0,1,0.0,5263.2,635.0,0.0,0,37371_653
453,14,89417,653,18,635,32,1,0,1,0.0,11403.6,635.0,0.0,0,89417_653
454,14,89417,653,18,635,17,1,0,1,0.0,13647.2,635.0,0.0,0,89417_653
455,14,89417,653,18,635,59,1,0,1,0.0,18834.0,635.0,0.0,0,89417_653
456,14,11220,653,18,635,87,0,0,0,0.0,870.0,635.0,0.0,0,11220_653
457,14,11220,653,18,635,17,0,0,1,0.0,19400.0,635.0,0.0,0,11220_653
459,14,70754,669,18,645-660,59,1,0,1,0.0,21673.3,645.0,15.0,0,70754_669
460,14,20041,669,18,645-660,17,1,0,1,0.0,45740.0,645.0,15.0,0,20041_669
461,14,20041,669,18,645-660,59,1,0,1,0.0,64466.7,645.0,15.0,0,20041_669
462,14,20041,669,18,645-660,65,1,0,1,0.0,28497.7,645.0,15.0,0,20041_669
463,14,5760,669,18,645-660,65,1,0,1,0.0,8512.3,645.0,15.0,0,5760_669
464,14,80942,513,18,610-635,17,1,0,1,0.0,24597.0,610.0,25.0,0,80942_513
465,14,38512,513,18,610-635,17,1,0,1,0.0,30336.3,610.0,25.0,0,38512_513
466,14,84051,513,18,610-635,17,1,0,1,0.0,45863.4,610.0,25.0,0,84051_513
467,14,84051,513,18,610-635,59,1,0,1,0.0,12852.0,610.0,25.0,0,84051_513
468,14,2360,513,18,610-635,59,1,0,1,0.0,27702.0,610.0,25.0,0,2360_513
469,14,52160,513,18,610-635,17,1,0,1,0.0,23626.6,610.0,25.0,0,52160_513
470,14,50486,513,18,610-635,59,1,0,1,0.0,10948.0,610.0,25.0,0,50486_513
471,14,10376,513,18,610-635,9,1,0,0,0.0,20170.0,610.0,25.0,0,10376_513
472,14,10376,513,18,610-635,17,1,0,1,0.0,27056.7,610.0,25.0,0,10376_513
473,14,10376,513,18,610-635,59,1,0,1,0.0,49248.0,610.0,25.0,0,10376_513
474,14,93417,353,7,590-600,59,1,0,1,0.0,8270.0,590.0,10.0,0,93417_353
475,14,13871,353,7,590-600,68,0,0,0,0.0,10780.0,590.0,10.0,0,13871_353
476,14,13871,353,7,590-600,59,0,0,1,0.0,3420.0,590.0,10.0,0,13871_353
480,14,41607,616,7,630-640,59,0,0,1,0.0,8600.0,630.0,10.0,0,41607_616
481,14,89430,616,7,630-640,59,0,0,1,0.0,2560.0,630.0,10.0,0,89430_616
482,14,12574,616,7,630-640,87,0,0,0,0.0,6032.0,630.0,10.0,0,12574_616
483,14,36918,616,7,630-640,17,0,0,1,0.0,10000.0,630.0,10.0,0,36918_616
488,14,32795,616,7,630-640,17,0,0,1,0.0,19445.4,630.0,10.0,0,32795_616
489,14,32795,616,7,630-640,32,1,0,1,0.0,44520.0,630.0,10.0,0,32795_616
490,14,32795,616,7,630-640,17,1,0,1,0.0,6450.6,630.0,10.0,0,32795_616
491,14,32795,616,7,630-640,59,1,0,1,0.0,13470.0,630.0,10.0,0,32795_616
493,14,9474,616,7,630-640,68,0,0,0,0.0,440.0,630.0,10.0,0,9474_616
494,14,85840,616,7,630-640,87,0,0,0,0.0,1508.0,630.0,10.0,0,85840_616
495,14,58378,616,7,630-640,81,0,0,1,0.0,10360.0,630.0,10.0,0,58378_616
496,14,26725,616,7,630-640,87,0,0,0,0.0,3030.0,630.0,10.0,0,26725_616
497,14,26725,616,7,630-640,68,0,0,0,0.0,2580.0,630.0,10.0,0,26725_616
498,14,27922,616,7,630-640,81,0,0,1,0.0,2152.8,630.0,10.0,0,27922_616
500,14,50441,737,7,620-640,17,0,0,1,0.0,6338.2,620.0,20.0,0,50441_737
501,14,50441,737,7,620-640,59,0,0,1,0.0,6170.0,620.0,20.0,0,50441_737
502,14,82023,737,7,620-640,17,0,0,1,0.0,1910.0,620.0,20.0,0,82023_737
503,14,82023,737,7,620-640,59,0,0,1,0.0,15270.0,620.0,20.0,0,82023_737
504,14,82023,737,7,620-640,81,0,0,1,0.0,9020.0,620.0,20.0,0,82023_737
505,14,79653,737,7,620-640,59,0,0,1,0.0,9530.0,620.0,20.0,0,79653_737
507,14,70407,737,7,620-640,87,0,0,0,0.0,3850.0,620.0,20.0,0,70407_737
508,14,70407,737,7,620-640,17,0,0,1,0.0,3121.8,620.0,20.0,0,70407_737
510,14,35052,737,7,620-640,87,0,0,0,0.0,5062.4,620.0,20.0,0,35052_737
511,14,2486,737,7,620-640,68,0,0,0,0.0,9060.0,620.0,20.0,0,2486_737
512,14,24195,737,7,620-640,87,0,0,0,0.0,2847.6,620.0,20.0,0,24195_737
513,14,24195,737,7,620-640,17,0,0,1,0.0,430.0,620.0,20.0,0,24195_737
514,14,69387,737,7,620-640,87,0,0,0,0.0,3980.0,620.0,20.0,0,69387_737
515,14,68850,737,7,620-640,59,0,0,1,0.0,15220.0,620.0,20.0,0,68850_737
516,14,67739,737,7,620-640,87,0,0,0,0.0,28560.0,620.0,20.0,0,67739_737
518,14,65256,737,7,620-640,59,0,0,1,0.0,3770.0,620.0,20.0,0,65256_737
519,14,30423,715,15,600-630,17,0,0,1,0.0,4400.0,600.0,30.0,0,30423_715
520,14,85203,715,15,600-630,59,1,0,1,0.0,2076.4,600.0,30.0,0,85203_715
521,14,32681,715,15,600-630,68,0,0,0,0.0,720.0,600.0,30.0,0,32681_715
522,14,5142,715,15,600-630,17,1,0,1,0.0,2112.0,600.0,30.0,0,5142_715
523,14,5142,715,15,600-630,59,1,0,1,0.0,836.288,600.0,30.0,0,5142_715
524,14,95018,715,15,600-630,59,1,0,1,0.0,1139.872,600.0,30.0,0,95018_715
525,14,77614,715,15,600-630,59,1,0,1,0.0,1170.66,600.0,30.0,0,77614_715
526,14,44837,715,15,600-630,68,0,0,0,0.0,720.0,600.0,30.0,0,44837_715
527,14,98118,715,15,600-630,17,1,0,1,0.0,1728.0,600.0,30.0,0,98118_715
528,14,98118,715,15,600-630,59,1,0,1,0.0,1935.348,600.0,30.0,0,98118_715
529,14,22768,715,15,600-630,59,0,0,1,0.0,3130.0,600.0,30.0,0,22768_715
530,14,64722,715,15,600-630,81,0,0,1,0.0,1010.0,600.0,30.0,0,64722_715
531,14,32896,510,15,560-640,17,0,0,1,0.0,2910.6,560.0,80.0,0,32896_510
533,14,35819,510,15,560-640,17,0,0,1,0.0,995.6,560.0,80.0,0,35819_510
534,14,86749,510,15,560-640,17,0,0,1,0.0,4244.4,560.0,80.0,0,86749_510
536,14,4926,510,15,560-640,32,1,0,1,0.0,7580.0,560.0,80.0,0,4926_510
537,14,52182,510,15,560-640,17,0,0,1,0.0,2104.5,560.0,80.0,0,52182_510
539,14,70112,510,15,560-640,17,0,0,1,0.0,710.0,560.0,80.0,0,70112_510
540,14,16864,510,15,560-640,32,1,0,1,0.0,29170.0,560.0,80.0,0,16864_510
541,14,16864,510,15,560-640,59,1,0,1,0.0,36600.0,560.0,80.0,0,16864_510
543,14,40352,510,15,560-640,32,1,0,1,0.0,3590.0,560.0,80.0,0,40352_510
547,14,20082,510,15,560-640,17,0,0,1,0.0,3775.2,560.0,80.0,0,20082_510
548,14,95311,510,15,560-640,17,0,0,1,0.0,1944.8,560.0,80.0,0,95311_510
549,14,88040,510,15,560-640,92,0,0,0,0.0,1560.0,560.0,80.0,0,88040_510
550,14,88040,510,15,560-640,17,0,0,1,0.0,8090.0,560.0,80.0,0,88040_510
552,14,58478,510,15,560-640,17,1,0,1,0.0,4234.7,560.0,80.0,0,58478_510
553,14,22294,510,15,560-640,17,0,0,1,0.0,560.0,560.0,80.0,0,22294_510
555,14,52441,510,15,560-640,17,1,0,1,0.0,1743.7,560.0,80.0,0,52441_510
556,14,41398,510,15,560-640,17,1,0,1,0.0,7722.1,560.0,80.0,0,41398_510
557,14,40204,510,15,560-640,17,1,0,1,0.0,1743.7,560.0,80.0,0,40204_510
561,14,64329,510,15,560-640,17,0,0,1,0.0,1840.0,560.0,80.0,0,64329_510
566,14,34922,510,15,560-640,9,1,0,0,0.0,3760.0,560.0,80.0,0,34922_510
567,14,95678,144,15,600-640,17,0,0,1,0.0,110370.0,600.0,40.0,0,95678_144
568,14,95678,144,15,600-640,52,0,0,1,0.0,3440.0,600.0,40.0,0,95678_144
569,14,95678,144,15,600-640,59,0,0,1,0.0,58590.0,600.0,40.0,0,95678_144
570,14,95678,144,15,600-640,52,1,0,1,0.0,16940.0,600.0,40.0,0,95678_144
573,14,59544,144,15,600-640,59,1,0,1,0.0,9585.0,600.0,40.0,0,59544_144
574,14,85984,144,15,600-640,17,1,0,1,0.0,30680.0,600.0,40.0,0,85984_144
575,14,85984,144,15,600-640,59,1,0,1,0.0,25915.0,600.0,40.0,0,85984_144
576,14,28847,412,15,580-630,52,1,0,1,0.0,1240.0,580.0,50.0,0,28847_412
577,14,18372,412,15,580-630,32,1,0,1,0.0,8370.0,580.0,50.0,0,18372_412
578,14,33428,412,15,580-630,59,1,0,1,0.0,22364.1,580.0,50.0,0,33428_412
579,14,18103,412,15,580-630,59,1,0,1,0.0,5780.0,580.0,50.0,0,18103_412
580,14,85414,412,15,580-630,17,1,0,1,0.0,2570.0,580.0,50.0,0,85414_412
581,14,85414,412,15,580-630,59,1,0,1,0.0,19879.2,580.0,50.0,0,85414_412
583,14,1190,412,15,580-630,59,1,0,1,0.0,18222.6,580.0,50.0,0,1190_412
584,14,70101,412,15,580-630,59,1,0,1,0.0,4141.5,580.0,50.0,0,70101_412
585,14,70039,412,15,580-630,59,1,0,1,0.0,41554.0,580.0,50.0,0,70039_412
586,14,48849,412,15,580-630,59,1,0,1,0.0,11046.0,580.0,50.0,0,48849_412
587,14,81554,412,15,580-630,32,1,0,1,0.0,711.0,580.0,50.0,0,81554_412
588,14,5462,412,15,580-630,81,0,0,1,0.0,280.73,580.0,50.0,0,5462_412
589,14,28477,412,15,580-630,32,1,0,1,0.0,1027.0,580.0,50.0,0,28477_412
590,14,52008,412,15,580-630,8,1,0,0,0.0,7120.824,580.0,50.0,0,52008_412
591,14,97942,412,15,580-630,68,0,0,0,0.0,4070.0,580.0,50.0,0,97942_412
592,14,92556,412,15,580-630,32,1,0,1,0.0,2212.0,580.0,50.0,0,92556_412
593,14,25816,412,15,580-630,81,0,0,1,0.0,1059.27,580.0,50.0,0,25816_412
594,14,95372,449,15,550-700,52,0,0,1,0.0,2170.0,550.0,150.0,0,95372_449
598,14,78229,449,15,550-700,68,0,0,0,0.0,3260.0,550.0,150.0,0,78229_449
601,14,70721,449,15,550-700,15,1,0,1,0.0,4690.0,550.0,150.0,0,70721_449
604,14,51766,449,15,550-700,52,0,0,1,0.0,890.0,550.0,150.0,0,51766_449
605,14,17321,449,15,550-700,9,0,0,0,0.0,530.0,550.0,150.0,0,17321_449
609,14,53891,449,3,550-700,32,1,0,1,0.0,6201.5,550.0,150.0,0,53891_449
610,14,87539,449,12,550-700,59,1,0,1,0.0,1896.0,550.0,150.0,0,87539_449
612,14,9006,449,12,550-700,59,1,0,1,0.0,4424.0,550.0,150.0,0,9006_449
613,14,75075,449,12,550-700,17,1,0,1,0.0,3030.0,550.0,150.0,0,75075_449
616,14,2913,449,3,550-700,59,1,0,1,0.0,5284.5,550.0,150.0,0,2913_449
617,14,49345,449,3,550-700,40,0,0,1,0.0,60.0,550.0,150.0,0,49345_449
618,14,49345,449,3,550-700,40,1,0,1,0.0,12020.0,550.0,150.0,0,49345_449
619,14,49345,449,3,550-700,59,1,0,1,0.0,2845.5,550.0,150.0,0,49345_449
622,14,92853,254,3,640-690,17,0,0,1,0.0,456.0,640.0,50.0,0,92853_254
623,14,23974,254,12,640-690,59,0,0,1,0.0,970.0,640.0,50.0,0,23974_254
624,14,17434,254,3,640-690,17,0,0,1,0.0,266.0,640.0,50.0,0,17434_254
627,14,10547,337,12,480,17,0,0,1,0.0,2300.0,480.0,0.0,0,10547_337
628,14,20253,337,12,480,59,0,0,1,0.0,200.0,480.0,0.0,0,20253_337
629,14,20253,337,12,480,59,1,0,1,0.0,2010.0,480.0,0.0,0,20253_337
630,14,32437,337,12,480,59,0,0,1,0.0,200.0,480.0,0.0,0,32437_337
631,14,32437,337,12,480,59,1,0,1,0.0,2010.0,480.0,0.0,0,32437_337
632,14,49034,759,12,480,59,0,0,1,0.0,3481.7,480.0,0.0,0,49034_759
633,14,3032,759,12,480,59,0,0,1,0.0,564.6,480.0,0.0,0,3032_759
636,14,24951,759,12,480,17,0,0,1,0.0,854.7,480.0,0.0,0,24951_759
638,14,72315,759,12,480,59,0,0,1,0.0,376.4,480.0,0.0,0,72315_759
640,14,75402,759,12,480,59,0,0,1,0.0,2917.1,480.0,0.0,0,75402_759
642,14,33084,759,12,480,59,0,0,1,0.0,752.8,480.0,0.0,0,33084_759
643,14,47298,885,12,500-700,59,0,0,1,0.0,282.3,500.0,200.0,0,47298_885
644,14,77069,885,12,500-700,59,0,0,1,0.0,282.3,500.0,200.0,0,77069_885
645,14,3931,885,12,500-700,17,0,0,1,0.0,4430.0,500.0,200.0,0,3931_885
646,14,21119,885,3,500-700,17,0,0,1,0.0,82.0,500.0,200.0,0,21119_885
647,14,21119,885,3,500-700,59,0,0,1,0.0,421.2,500.0,200.0,0,21119_885
648,14,55370,885,3,500-700,17,0,0,1,0.0,328.0,500.0,200.0,0,55370_885
649,14,35888,885,3,500-700,59,0,0,1,0.0,1778.4,500.0,200.0,0,35888_885
650,14,5638,885,3,500-700,59,0,0,1,0.0,1216.8,500.0,200.0,0,5638_885
651,14,1777,885,3,500-700,59,0,0,1,0.0,514.8,500.0,200.0,0,1777_885
652,14,30936,885,3,500-700,59,0,0,1,0.0,748.8,500.0,200.0,0,30936_885
655,14,47258,86,12,475-490,40,1,0,1,0.0,15650.0,475.0,15.0,0,47258_86
656,14,59598,86,12,475-490,32,0,0,1,0.0,270.0,475.0,15.0,0,59598_86
658,14,29831,86,12,475-490,59,0,0,1,0.0,1213.7,475.0,15.0,0,29831_86
660,14,71533,86,12,475-490,59,1,0,1,0.0,4380.0,475.0,15.0,0,71533_86
664,14,35284,86,12,475-490,59,0,0,1,0.0,3920.0,475.0,15.0,0,35284_86
666,14,18094,86,12,475-490,59,1,0,1,0.0,427.5,475.0,15.0,0,18094_86
667,14,75428,86,12,475-490,59,1,0,1,0.0,570.0,475.0,15.0,0,75428_86
674,14,9594,86,15,475-490,59,0,0,1,0.0,599.5,475.0,15.0,0,9594_86
676,14,17034,86,12,475-490,59,0,0,1,0.0,4142.0,475.0,15.0,0,17034_86
677,14,74722,86,12,475-490,59,0,0,1,0.0,759.5,475.0,15.0,0,74722_86
678,14,16282,86,12,475-490,59,1,0,1,0.0,427.5,475.0,15.0,0,16282_86
679,14,23630,86,12,475-490,17,0,0,1,0.0,7482.0,475.0,15.0,0,23630_86
680,14,21215,86,12,475-490,17,0,0,1,0.0,1118.0,475.0,15.0,0,21215_86
681,14,74004,86,12,475-490,52,0,0,1,0.0,7850.0,475.0,15.0,0,74004_86
682,14,87207,86,12,475-490,59,1,0,1,0.0,570.0,475.0,15.0,0,87207_86
683,14,23812,86,12,475-490,59,1,0,1,0.0,3500.0,475.0,15.0,0,23812_86
684,14,22976,757,12,460-480,32,1,0,1,0.0,7764.4,460.0,20.0,0,22976_757
687,14,54397,757,12,460-480,87,0,0,0,0.0,676.8,460.0,20.0,0,54397_757
688,14,2874,757,12,460-480,87,0,0,0,0.0,601.6,460.0,20.0,0,2874_757
689,14,15443,757,12,460-480,87,0,0,0,0.0,2481.6,460.0,20.0,0,15443_757
691,14,81717,757,12,460-480,17,0,0,1,0.0,1440.0,460.0,20.0,0,81717_757
692,14,8982,757,12,460-480,17,1,0,1,0.0,2540.0,460.0,20.0,0,8982_757
699,14,17068,757,12,460-480,68,0,0,0,0.0,1550.0,460.0,20.0,0,17068_757
704,14,75464,757,12,460-480,81,0,0,1,0.0,2380.0,460.0,20.0,0,75464_757
705,14,95961,757,12,460-480,17,0,0,1,0.0,862.1,460.0,20.0,0,95961_757
706,14,12970,757,12,460-480,17,0,0,1,0.0,1467.9,460.0,20.0,0,12970_757
707,14,91543,757,12,460-480,32,0,0,1,0.0,1254.0,460.0,20.0,0,91543_757
708,14,5380,757,12,460-480,32,0,0,1,0.0,5346.0,460.0,20.0,0,5380_757
709,14,26831,757,12,460-480,17,0,0,1,0.0,745.3,460.0,20.0,0,26831_757
710,14,447,757,12,460-480,17,0,0,1,0.0,1824.7,460.0,20.0,0,447_757
711,14,36708,757,12,460-480,17,0,0,1,0.0,1560.0,460.0,20.0,0,36708_757
716,14,97661,462,19,500-550,68,0,0,0,0.0,14590.0,500.0,50.0,0,97661_462
720,14,25015,468,7,570-640,32,0,0,1,0.0,142.461,570.0,70.0,0,25015_468
721,14,25015,468,7,570-640,32,1,0,1,0.0,6492.768,570.0,70.0,0,25015_468
722,14,65935,468,7,570-640,52,1,0,1,0.0,1192.8,570.0,70.0,0,65935_468
723,14,70111,468,7,570-640,52,1,0,1,0.0,3493.2,570.0,70.0,0,70111_468
724,14,439,468,7,570-640,52,1,0,1,0.0,2215.2,570.0,70.0,0,439_468
725,14,57191,468,7,570-640,32,1,0,1,0.0,8940.0,570.0,70.0,0,57191_468
726,14,87552,468,7,570-640,52,1,0,1,0.0,1618.8,570.0,70.0,0,87552_468
727,14,41027,468,7,570-640,32,0,0,1,0.0,187.539,570.0,70.0,0,41027_468
728,14,41027,468,7,570-640,32,1,0,1,0.0,8547.232,570.0,70.0,0,41027_468
729,14,85952,732,12,550-630,59,0,0,1,0.0,3910.4,550.0,80.0,0,85952_732
732,14,35689,732,7,550-630,68,0,0,0,0.0,3780.0,550.0,80.0,0,35689_732
733,14,38557,732,7,550-630,59,0,0,1,0.0,1390.0,550.0,80.0,0,38557_732
735,14,98995,732,7,550-630,68,0,0,0,0.0,4185.0,550.0,80.0,0,98995_732
736,14,98995,732,7,550-630,17,0,0,1,0.0,1490.0,550.0,80.0,0,98995_732
737,14,31622,732,7,550-630,59,0,0,1,0.0,1605.9,550.0,80.0,0,31622_732
739,14,71788,732,7,550-630,59,0,0,1,0.0,1030.2,550.0,80.0,0,71788_732
740,14,86229,732,7,550-630,59,0,0,1,0.0,393.9,550.0,80.0,0,86229_732
741,14,47874,732,7,550-630,17,0,0,1,0.0,1305.4,550.0,80.0,0,47874_732
742,14,47874,732,7,550-630,59,0,0,1,0.0,3370.0,550.0,80.0,0,47874_732
745,14,31890,732,7,550-630,68,0,0,0,0.0,5535.0,550.0,80.0,0,31890_732
748,14,85407,732,7,550-630,59,0,0,1,0.0,4154.8,550.0,80.0,0,85407_732
749,14,51311,732,7,550-630,59,0,0,1,0.0,855.4,550.0,80.0,0,51311_732
750,14,99108,732,7,550-630,52,1,0,1,0.0,4520.0,550.0,80.0,0,99108_732
753,14,63510,732,7,550-630,59,0,0,1,0.0,366.6,550.0,80.0,0,63510_732
754,14,62521,732,7,550-630,59,0,0,1,0.0,366.6,550.0,80.0,0,62521_732
755,14,75832,732,7,550-630,59,0,0,1,0.0,488.8,550.0,80.0,0,75832_732
756,14,52311,732,7,550-630,59,0,0,1,0.0,611.0,550.0,80.0,0,52311_732
761,14,82727,585,7,570-580,17,0,0,1,0.0,9570.0,570.0,10.0,0,82727_585
763,14,94553,585,15,570-580,32,1,0,1,0.0,16190.0,570.0,10.0,0,94553_585
764,14,94553,585,15,570-580,59,1,0,1,0.0,27970.0,570.0,10.0,0,94553_585
765,14,73443,585,7,570-580,17,0,0,1,0.0,2050.0,570.0,10.0,0,73443_585
766,14,59757,585,15,570-580,81,0,0,1,0.0,1350.0,570.0,10.0,0,59757_585
768,14,49541,585,7,570-580,68,0,0,0,0.0,14890.0,570.0,10.0,0,49541_585
769,14,95396,585,15,570-580,68,0,0,0,0.0,5280.0,570.0,10.0,0,95396_585
770,14,18082,585,15,570-580,17,1,0,1,0.0,15530.0,570.0,10.0,0,18082_585
771,14,86901,585,15,570-580,17,0,0,1,0.0,5160.0,570.0,10.0,0,86901_585
772,14,917,585,15,570-580,59,0,0,1,0.0,698.7,570.0,10.0,0,917_585
774,14,9209,501,12,460-500,59,1,0,1,0.0,1754.0,460.0,40.0,0,9209_501
775,14,52835,501,12,460-500,59,1,0,1,0.0,1754.0,460.0,40.0,0,52835_501
776,14,8986,501,12,460-500,59,1,0,1,0.0,1754.0,460.0,40.0,0,8986_501
777,14,15328,501,12,460-500,59,1,0,1,0.0,1754.0,460.0,40.0,0,15328_501
778,14,18408,501,12,460-500,59,1,0,1,0.0,1754.0,460.0,40.0,0,18408_501
780,14,26730,501,12,460-500,17,0,0,1,0.0,498.0,460.0,40.0,0,26730_501
781,14,9613,299,12,440-450,59,0,0,1,0.0,6210.0,440.0,10.0,0,9613_299
786,14,59892,299,12,440-450,17,1,0,1,0.0,42600.0,440.0,10.0,0,59892_299
787,14,19740,299,12,440-450,32,1,0,1,0.0,1860.0,440.0,10.0,0,19740_299
788,14,19740,299,12,440-450,17,1,0,1,0.0,9530.0,440.0,10.0,0,19740_299
789,14,61845,299,12,440-450,59,0,0,1,0.0,2301.0,440.0,10.0,0,61845_299
791,14,26954,299,12,440-450,59,0,0,1,0.0,3068.0,440.0,10.0,0,26954_299
792,14,95661,299,12,440-450,59,0,0,1,0.0,2301.0,440.0,10.0,0,95661_299
793,14,21798,134,12,455-465,59,0,0,1,0.0,10535.0,455.0,10.0,0,21798_134
794,14,67767,134,12,455-465,52,0,0,1,0.0,1790.0,455.0,10.0,0,67767_134
796,14,23942,134,12,455-465,81,0,0,1,0.0,10640.0,455.0,10.0,0,23942_134
798,14,27546,134,12,455-465,32,1,0,1,0.0,3540.0,455.0,10.0,0,27546_134
799,14,3494,134,12,455-465,59,0,0,1,0.0,5267.5,455.0,10.0,0,3494_134
800,14,88841,134,12,455-465,52,0,0,1,0.0,3630.0,455.0,10.0,0,88841_134
801,14,43129,134,12,455-465,59,0,0,1,0.0,1620.0,455.0,10.0,0,43129_134
802,14,13303,134,12,455-465,32,1,0,1,0.0,2660.0,455.0,10.0,0,13303_134
805,14,70172,134,12,455-465,17,0,0,1,0.0,6959.0,455.0,10.0,0,70172_134
813,14,53135,134,12,455-465,17,0,0,1,0.0,1575.0,455.0,10.0,0,53135_134
814,14,53135,134,12,455-465,59,0,0,1,0.0,1852.0,455.0,10.0,0,53135_134
815,14,50647,134,12,455-465,17,0,0,1,0.0,1575.0,455.0,10.0,0,50647_134
816,14,98346,134,12,455-465,17,0,0,1,0.0,1575.0,455.0,10.0,0,98346_134
817,14,75379,134,12,455-465,17,0,0,1,0.0,785.4,455.0,10.0,0,75379_134
819,14,58948,134,12,455-465,17,0,0,1,0.0,332.0,455.0,10.0,0,58948_134
821,14,32730,134,12,455-465,59,1,0,1,0.0,6470.0,455.0,10.0,0,32730_134
831,14,77527,134,12,455-465,17,0,0,1,0.0,6680.0,455.0,10.0,0,77527_134
835,14,76361,134,12,455-465,59,1,0,1,0.0,2572.0,455.0,10.0,0,76361_134
837,14,57203,134,12,455-465,59,0,0,1,0.0,982.0,455.0,10.0,0,57203_134
839,14,28134,134,12,455-465,59,0,0,1,0.0,2946.0,455.0,10.0,0,28134_134
841,14,12592,134,12,455-465,59,0,0,1,0.0,491.0,455.0,10.0,0,12592_134
842,14,91435,134,12,455-465,59,0,0,1,0.0,491.0,455.0,10.0,0,91435_134
843,14,80461,134,12,455-465,59,0,0,1,0.0,982.0,455.0,10.0,0,80461_134
847,14,70604,134,12,455-465,17,0,0,1,0.0,4320.0,455.0,10.0,0,70604_134
849,14,13708,134,12,455-465,52,1,0,1,0.0,2540.0,455.0,10.0,0,13708_134
850,14,48720,134,12,455-465,59,1,0,1,0.0,2572.0,455.0,10.0,0,48720_134
853,14,73540,134,12,455-465,59,1,0,1,0.0,2572.0,455.0,10.0,0,73540_134
854,14,29666,134,12,455-465,59,1,0,1,0.0,2180.0,455.0,10.0,0,29666_134
855,14,5548,134,12,455-465,59,1,0,1,0.0,2572.0,455.0,10.0,0,5548_134
856,14,26807,134,12,455-465,17,0,0,1,0.0,785.4,455.0,10.0,0,26807_134
857,14,72387,134,12,455-465,59,1,0,1,0.0,2572.0,455.0,10.0,0,72387_134
860,14,69939,134,12,455-465,40,1,0,1,0.0,2870.0,455.0,10.0,0,69939_134
861,14,97945,441,12,455-470,59,0,0,1,0.0,1155.0,455.0,15.0,0,97945_441
865,14,64919,441,12,455-470,59,1,0,1,0.0,7680.0,455.0,15.0,0,64919_441
867,14,66010,441,12,455-470,59,1,0,1,0.0,1945.0,455.0,15.0,0,66010_441
