,CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,ALTITUD_MIN,ALTITUD_DIF,P/S
2546,16,42164,700,16,600-610,17,1,0,1,0.0,6036.0,600.0,10.0,"6136,817117"
2547,16,60635,700,16,600-610,17,0,0,1,0.0,21740.0,600.0,10.0,"6136,817117"
2548,16,48807,700,16,600-610,17,0,0,1,0.0,2439.71,600.0,10.0,"6136,817117"
2549,16,55225,677,5,610,32,0,0,1,0.0,5109.5,610.0,0.0,"6136,817117"
2550,16,55225,677,5,610,32,1,0,1,0.0,7826.5,610.0,0.0,"6136,817117"
2551,16,2916,677,5,610,32,1,0,1,0.0,7820.0,610.0,0.0,"6136,817117"
2552,16,2916,677,5,610,17,1,0,1,0.0,21794.0,610.0,0.0,"6136,817117"
2553,16,2916,677,5,610,59,1,0,1,0.0,8280.0,610.0,0.0,"6136,817117"
2554,16,96847,677,5,610,17,1,0,1,0.0,3846.0,610.0,0.0,"6136,817117"
2555,16,34500,677,5,610,32,0,0,1,0.0,4180.5,610.0,0.0,"6136,817117"
2556,16,34500,677,5,610,32,1,0,1,0.0,6403.5,610.0,0.0,"6136,817117"
2557,16,68807,839,5,610,17,0,0,1,0.0,9600.0,610.0,0.0,"6136,817117"
2558,16,44625,839,5,610,17,0,0,1,0.0,1096.084,610.0,0.0,"6136,817117"
2559,16,44625,839,5,610,17,1,0,1,0.0,3843.166,610.0,0.0,"6136,817117"
2560,16,37363,839,5,610,17,0,0,1,0.0,3835.656,610.0,0.0,"6136,817117"
2561,16,37363,839,5,610,17,1,0,1,0.0,13448.844,610.0,0.0,"6136,817117"
2562,16,90901,839,5,610,59,1,0,1,0.0,40927.3,610.0,0.0,"6136,817117"
2563,16,27360,839,5,610,17,0,0,1,0.0,2995.355,610.0,0.0,"6136,817117"
2564,16,56788,839,5,610,59,0,1,1,0.0,8760.0,610.0,0.0,"6136,817117"
2565,16,56788,839,5,610,4,1,1,1,0.0,18060.0,610.0,0.0,"6136,817117"
2566,16,92583,839,5,610,87,0,0,0,0.0,6980.0,610.0,0.0,"6136,817117"
2567,16,92583,839,5,610,68,0,0,0,0.0,5980.0,610.0,0.0,"6136,817117"
2568,16,92583,839,5,610,17,0,0,1,0.0,2101.0,610.0,0.0,"6136,817117"
2569,16,11395,839,5,610,17,0,0,1,0.0,30830.0,610.0,0.0,"6136,817117"
2570,16,11395,839,5,610,59,0,0,1,0.0,10250.0,610.0,0.0,"6136,817117"
2571,16,11395,839,5,610,17,1,0,1,0.0,9360.0,610.0,0.0,"6136,817117"
2572,16,56446,839,5,610,59,0,0,1,0.0,4963.125,610.0,0.0,"6136,817117"
2573,16,73893,839,5,610,65,1,0,1,0.0,11840.0,610.0,0.0,"6136,817117"
2574,16,61431,839,5,610,59,1,0,1,0.0,13730.0,610.0,0.0,"6136,817117"
2575,16,52030,839,5,610,17,0,0,1,0.0,3054.645,610.0,0.0,"6136,817117"
2576,16,97941,839,5,610,17,0,0,1,0.0,1810.0,610.0,0.0,"6136,817117"
2577,16,99146,839,5,610,17,0,0,1,0.0,4080.0,610.0,0.0,"6136,817117"
2578,16,17407,839,5,610,59,0,0,1,0.0,13786.875,610.0,0.0,"6136,817117"
2579,16,30114,839,5,610,59,1,0,1,0.0,8382.7,610.0,0.0,"6136,817117"
2580,16,86267,839,5,610,52,1,0,1,0.0,2530.0,610.0,0.0,"6136,817117"
2581,16,57440,839,5,610,32,1,0,1,0.0,5820.0,610.0,0.0,"6136,817117"
2582,16,39979,751,5,600-620,17,0,0,1,0.0,3473.25,600.0,20.0,"6136,817117"
2583,16,24810,751,5,600-620,59,1,0,1,0.0,3407.82,600.0,20.0,"6136,817117"
2584,16,67670,751,5,600-620,17,0,0,1,0.0,263.0,600.0,20.0,"6136,817117"
2585,16,67670,751,5,600-620,17,1,0,1,0.0,3177.0,600.0,20.0,"6136,817117"
2586,16,77844,751,5,600-620,59,1,0,1,0.0,5695.0,600.0,20.0,"6136,817117"
2587,16,13313,751,5,600-620,17,0,0,1,0.0,1448.26,600.0,20.0,"6136,817117"
2588,16,13313,751,5,600-620,17,1,0,1,0.0,5077.99,600.0,20.0,"6136,817117"
2589,16,93970,751,5,600-620,59,1,0,1,0.0,5695.0,600.0,20.0,"6136,817117"
2590,16,56863,751,5,600-620,17,0,0,1,0.0,526.0,600.0,20.0,"6136,817117"
2591,16,56863,751,5,600-620,17,1,0,1,0.0,6354.0,600.0,20.0,"6136,817117"
2592,16,28410,751,5,600-620,17,0,0,1,0.0,1841.0,600.0,20.0,"6136,817117"
2593,16,28410,751,5,600-620,17,1,0,1,0.0,22239.0,600.0,20.0,"6136,817117"
2594,16,47465,751,5,600-620,17,0,0,1,0.0,1980.0,600.0,20.0,"6136,817117"
2595,16,49130,751,5,600-620,17,0,0,1,0.0,6145.0,600.0,20.0,"6136,817117"
2596,16,35410,751,5,600-620,17,0,0,1,0.0,35940.0,600.0,20.0,"6136,817117"
2597,16,24382,751,5,600-620,17,0,0,1,0.0,4476.0,600.0,20.0,"6136,817117"
2598,16,93228,751,5,600-620,17,0,0,1,0.0,2681.349,600.0,20.0,"6136,817117"
2599,16,66801,751,5,600-620,17,0,0,1,0.0,4862.368,600.0,20.0,"6136,817117"
2600,16,8332,751,5,600-620,17,0,0,1,0.0,1875.328,600.0,20.0,"6136,817117"
2601,16,93538,373,5,670,17,0,0,1,0.0,13620.0,670.0,0.0,"6136,817117"
2602,16,93538,373,5,670,59,0,0,1,0.0,10980.0,670.0,0.0,"6136,817117"
2603,16,69576,373,5,670,68,0,0,0,0.0,3479.041,670.0,0.0,"6136,817117"
2604,16,75702,373,5,670,17,0,0,1,0.0,9580.0,670.0,0.0,"6136,817117"
2605,16,20456,373,5,670,59,0,0,1,0.0,17740.0,670.0,0.0,"6136,817117"
2606,16,85546,373,5,670,68,0,0,0,0.0,11821.609,670.0,0.0,"6136,817117"
2607,16,85546,373,5,670,17,0,0,1,0.0,1102.304,670.0,0.0,"6136,817117"
2608,16,91794,373,5,670,68,0,0,0,0.0,2929.406,670.0,0.0,"6136,817117"
2609,16,33453,170,5,620-640,17,0,0,1,0.0,8132.8,620.0,20.0,"6136,817117"
2610,16,91148,170,5,620-640,17,0,0,1,0.0,15787.2,620.0,20.0,"6136,817117"
2611,16,31899,170,5,620-640,17,0,0,1,0.0,6475.401,620.0,20.0,"6136,817117"
2612,16,54128,170,18,620-640,17,0,0,1,0.0,5204.494,620.0,20.0,"6136,817117"
2613,16,50799,170,18,620-640,17,0,0,1,0.0,3982.327,620.0,20.0,"6136,817117"
2614,16,8413,170,18,620-640,17,0,0,1,0.0,4083.179,620.0,20.0,"6136,817117"
2615,16,13154,209,18,620-640,15,1,0,1,0.0,2114.809,620.0,20.0,"6136,817117"
2616,16,66551,209,18,620-640,17,0,0,1,0.0,7890.0,620.0,20.0,"6136,817117"
2617,16,84270,209,18,620-640,17,0,0,1,0.0,5030.0,620.0,20.0,"6136,817117"
2618,16,49778,209,18,620-640,52,0,0,1,0.0,2165.4,620.0,20.0,"6136,817117"
2619,16,12930,209,18,620-640,40,0,0,1,0.0,2512.945,620.0,20.0,"6136,817117"
2620,16,25671,209,18,620-640,52,0,0,1,0.0,1844.6,620.0,20.0,"6136,817117"
2621,16,25671,209,18,620-640,15,1,0,1,0.0,11650.733,620.0,20.0,"6136,817117"
2622,16,25690,209,18,620-640,87,0,0,0,0.0,5210.0,620.0,20.0,"6136,817117"
2623,16,5897,209,18,620-640,15,1,0,1,0.0,9164.458,620.0,20.0,"6136,817117"
2624,16,63812,209,18,620-640,40,0,0,1,0.0,2897.055,620.0,20.0,"6136,817117"
2625,16,65375,209,18,620-640,32,1,0,1,0.0,14309.064,620.0,20.0,"6136,817117"
2626,16,90366,252,18,650,17,1,0,1,0.0,22980.0,650.0,0.0,"6136,817117"
2627,16,78210,252,18,650,32,1,0,1,0.0,37310.936,650.0,0.0,"6136,817117"
2628,16,70411,307,18,640,17,1,1,1,0.0,31960.0,640.0,0.0,"6136,817117"
2629,16,52304,307,18,640,52,1,1,1,0.0,12681.744,640.0,0.0,"6136,817117"
2630,16,76319,307,18,640,52,1,1,1,0.0,21798.256,640.0,0.0,"6136,817117"
2631,16,15074,307,18,640,59,1,1,1,0.0,45570.0,640.0,0.0,"6136,817117"
2632,16,44713,511,16,620,59,0,0,1,0.0,10720.0,620.0,0.0,"6136,817117"
2633,16,39495,511,16,620,17,0,0,1,0.0,14320.0,620.0,0.0,"6136,817117"
2634,16,66350,417,18,660-680,32,1,0,1,0.0,18540.0,660.0,20.0,"6136,817117"
2635,16,66350,417,18,660-680,59,1,0,1,0.0,23380.0,660.0,20.0,"6136,817117"
2636,16,16785,417,18,660-680,15,1,0,1,0.0,4920.0,660.0,20.0,"6136,817117"
2637,16,16785,417,18,660-680,52,1,0,1,0.0,5453.225,660.0,20.0,"6136,817117"
2638,16,82928,417,18,660-680,15,1,0,1,0.0,18440.0,660.0,20.0,"6136,817117"
2639,16,82928,417,18,660-680,32,1,0,1,0.0,22360.0,660.0,20.0,"6136,817117"
2640,16,56971,417,18,660-680,59,1,0,1,0.0,30170.0,660.0,20.0,"6136,817117"
2641,16,40344,417,18,660-680,32,1,0,1,0.0,6410.0,660.0,20.0,"6136,817117"
2642,16,63365,417,18,660-680,59,0,0,1,0.0,22240.0,660.0,20.0,"6136,817117"
2643,16,87434,417,18,660-680,15,1,0,1,0.0,7020.0,660.0,20.0,"6136,817117"
2644,16,76588,417,18,660-680,32,1,0,1,0.0,25930.0,660.0,20.0,"6136,817117"
2645,16,76588,417,18,660-680,59,1,0,1,0.0,9852.18,660.0,20.0,"6136,817117"
2646,16,55497,417,18,660-680,59,0,0,1,0.0,19620.0,660.0,20.0,"6136,817117"
2647,16,71764,36,18,630-640,87,1,0,0,0.0,25030.0,630.0,10.0,"6136,817117"
2648,16,71764,36,18,630-640,17,1,0,1,0.0,34175.4,630.0,10.0,"6136,817117"
2649,16,4052,36,18,630-640,17,1,0,1,0.0,21969.9,630.0,10.0,"6136,817117"
2650,16,17043,36,18,630-640,17,1,0,1,0.0,25224.7,630.0,10.0,"6136,817117"
2651,16,52973,36,18,630-640,43,1,0,0,0.0,4980.0,630.0,10.0,"6136,817117"
2652,16,89602,266,18,650-660,32,1,0,1,0.0,16495.5,650.0,10.0,"6136,817117"
2653,16,39112,266,18,650-660,32,1,0,1,0.0,30634.5,650.0,10.0,"6136,817117"
2654,16,43256,266,18,650-660,87,1,0,0,0.0,10460.0,650.0,10.0,"6136,817117"
2655,16,4032,266,18,650-660,87,0,0,0,0.0,4310.0,650.0,10.0,"6136,817117"
2656,16,45514,266,18,650-660,87,0,0,0,0.0,2950.0,650.0,10.0,"6136,817117"
2657,16,93168,266,18,650-660,59,0,0,1,0.0,8988.0,650.0,10.0,"6136,817117"
2658,16,67743,266,18,650-660,59,0,0,1,0.0,6741.0,650.0,10.0,"6136,817117"
2659,16,55823,266,18,650-660,59,0,0,1,0.0,6741.0,650.0,10.0,"6136,817117"
2660,16,38025,266,18,650-660,59,0,0,1,0.0,35900.0,650.0,10.0,"6136,817117"
2661,16,11536,803,5,630-640,32,1,0,1,0.0,6260.0,630.0,10.0,"6136,817117"
2662,16,75171,803,5,630-640,17,0,0,1,0.0,2622.6,630.0,10.0,"6136,817117"
2663,16,75171,803,5,630-640,17,1,0,1,0.0,7179.6,630.0,10.0,"6136,817117"
2664,16,98140,803,5,630-640,87,1,0,0,0.0,1590.0,630.0,10.0,"6136,817117"
2665,16,98140,803,5,630-640,59,1,0,1,0.0,34969.0,630.0,10.0,"6136,817117"
2666,16,78281,803,5,630-640,59,1,0,1,0.0,28611.0,630.0,10.0,"6136,817117"
2667,16,74427,803,5,630-640,17,0,0,1,0.0,2284.2,630.0,10.0,"6136,817117"
2668,16,74427,803,5,630-640,17,1,0,1,0.0,6253.2,630.0,10.0,"6136,817117"
2669,16,92544,803,5,630-640,17,0,0,1,0.0,3610.0,630.0,10.0,"6136,817117"
2670,16,21807,803,5,630-640,59,0,0,1,0.0,7090.0,630.0,10.0,"6136,817117"
2671,16,10091,803,5,630-640,87,0,0,0,0.0,3360.0,630.0,10.0,"6136,817117"
2672,16,85548,803,5,630-640,32,1,0,1,0.0,11600.0,630.0,10.0,"6136,817117"
2673,16,85548,803,5,630-640,26,1,0,1,0.0,32441.604,630.0,10.0,"6136,817117"
2674,16,85548,803,5,630-640,52,1,0,1,0.0,4430.0,630.0,10.0,"6136,817117"
2675,16,71300,803,5,630-640,84,0,0,0,0.0,8660.0,630.0,10.0,"6136,817117"
2676,16,71300,803,5,630-640,68,1,0,0,0.0,6770.0,630.0,10.0,"6136,817117"
2677,16,71300,803,5,630-640,26,1,0,1,0.0,20078.396,630.0,10.0,"6136,817117"
2678,16,5308,803,5,630-640,59,0,0,1,0.0,9830.0,630.0,10.0,"6136,817117"
2679,16,88691,803,5,630-640,17,0,0,1,0.0,3553.2,630.0,10.0,"6136,817117"
2680,16,88691,803,5,630-640,17,1,0,1,0.0,9727.2,630.0,10.0,"6136,817117"
2681,16,92187,284,5,630-670,17,0,0,1,0.0,8457.656,630.0,40.0,"6136,817117"
2682,16,4593,284,5,630-670,17,0,0,1,0.0,1393.0,630.0,40.0,"6136,817117"
2683,16,10311,284,5,630-670,17,0,0,1,0.0,12537.0,630.0,40.0,"6136,817117"
2684,16,37514,284,5,630-670,87,0,0,0,0.0,1428.232,630.0,40.0,"6136,817117"
2685,16,14735,284,5,630-670,84,0,0,0,0.0,5220.0,630.0,40.0,"6136,817117"
2686,16,2083,284,5,630-670,59,0,0,1,0.0,32270.0,630.0,40.0,"6136,817117"
2687,16,38481,284,5,630-670,59,0,0,1,0.0,8470.0,630.0,40.0,"6136,817117"
2688,16,84689,284,5,630-670,87,0,0,0,0.0,20600.0,630.0,40.0,"6136,817117"
2689,16,84689,284,5,630-670,59,0,0,1,0.0,4280.0,630.0,40.0,"6136,817117"
2690,16,34190,284,5,630-670,68,0,0,0,0.0,13489.848,630.0,40.0,"6136,817117"
2691,16,18158,284,5,630-670,81,0,0,1,0.0,5830.0,630.0,40.0,"6136,817117"
2692,16,18158,284,5,630-670,81,1,0,1,0.0,8070.0,630.0,40.0,"6136,817117"
2693,16,65878,284,5,630-670,68,0,0,0,0.0,1209.0,630.0,40.0,"6136,817117"
2694,16,71833,284,5,630-670,87,0,0,0,0.0,697.725,630.0,40.0,"6136,817117"
2695,16,71833,284,5,630-670,68,0,0,0,0.0,1446.66,630.0,40.0,"6136,817117"
2696,16,93435,284,5,630-670,17,0,0,1,0.0,14496.6,630.0,40.0,"6136,817117"
2697,16,81034,284,5,630-670,68,0,0,0,0.0,6530.0,630.0,40.0,"6136,817117"
2698,16,81034,284,5,630-670,17,0,0,1,0.0,11590.0,630.0,40.0,"6136,817117"
2699,16,11587,284,5,630-670,87,0,0,0,0.0,7430.0,630.0,40.0,"6136,817117"
2700,16,11587,284,5,630-670,68,0,0,0,0.0,1891.0,630.0,40.0,"6136,817117"
2701,16,11587,284,5,630-670,59,0,0,1,0.0,7650.0,630.0,40.0,"6136,817117"
2702,16,28362,284,5,630-670,9,1,0,0,0.0,3310.0,630.0,40.0,"6136,817117"
2703,16,20712,284,5,630-670,59,0,0,1,0.0,10440.0,630.0,40.0,"6136,817117"
2704,16,66472,284,5,630-670,17,0,0,1,0.0,3165.744,630.0,40.0,"6136,817117"
2705,16,91040,284,5,630-670,52,0,0,1,0.0,4110.0,630.0,40.0,"6136,817117"
2706,16,91040,284,5,630-670,59,0,0,1,0.0,6170.0,630.0,40.0,"6136,817117"
2707,16,91040,284,5,630-670,81,0,0,1,0.0,3210.0,630.0,40.0,"6136,817117"
2708,16,40675,284,5,630-670,59,0,0,1,0.0,2530.0,630.0,40.0,"6136,817117"
2709,16,94152,559,5,700,59,0,0,1,0.0,10740.0,700.0,0.0,"6136,817117"
2710,16,38681,559,16,700,59,0,0,1,0.0,4060.0,700.0,0.0,"6136,817117"
2711,16,1885,559,19,700,59,0,0,1,0.0,7200.0,700.0,0.0,"6136,817117"
2712,16,44150,653,18,635,59,0,0,1,0.0,17460.0,635.0,0.0,"6136,817117"
2713,16,44150,653,18,635,32,1,0,1,0.0,5200.0,635.0,0.0,"6136,817117"
2714,16,44150,653,18,635,9,1,0,0,0.0,8750.0,635.0,0.0,"6136,817117"
2715,16,79247,653,18,635,32,1,0,1,0.0,33440.0,635.0,0.0,"6136,817117"
2716,16,79247,653,18,635,59,1,0,1,0.0,13740.0,635.0,0.0,"6136,817117"
2717,16,8954,653,18,635,32,1,0,1,0.0,5181.498,635.0,0.0,"6136,817117"
2718,16,73831,653,18,635,32,1,0,1,0.0,2070.664,635.0,0.0,"6136,817117"
2719,16,29262,653,18,635,17,1,0,1,0.0,9671.2,635.0,0.0,"6136,817117"
2720,16,29262,653,18,635,59,1,0,1,0.0,21908.0,635.0,0.0,"6136,817117"
2721,16,37371,653,18,635,32,1,0,1,0.0,7082.832,635.0,0.0,"6136,817117"
2722,16,89417,653,18,635,32,1,0,1,0.0,17174.9,635.0,0.0,"6136,817117"
2723,16,89417,653,18,635,17,1,0,1,0.0,12308.8,635.0,0.0,"6136,817117"
2724,16,89417,653,18,635,59,1,0,1,0.0,32862.0,635.0,0.0,"6136,817117"
2725,16,11220,653,18,635,87,0,0,0,0.0,880.0,635.0,0.0,"6136,817117"
2726,16,11220,653,18,635,17,0,0,1,0.0,4170.0,635.0,0.0,"6136,817117"
2727,16,30139,653,18,635,32,1,0,1,0.0,16870.106,635.0,0.0,"6136,817117"
2728,16,83760,653,18,635,17,0,0,1,0.0,11900.0,635.0,0.0,"6136,817117"
2729,16,70754,669,18,645-660,59,1,0,1,0.0,22156.698,645.0,15.0,"6136,817117"
2730,16,20041,669,18,645-660,59,1,0,1,0.0,77783.302,645.0,15.0,"6136,817117"
2731,16,20041,669,18,645-660,65,1,0,1,0.0,41050.0,645.0,15.0,"6136,817117"
2732,16,80942,513,18,610-635,17,1,0,1,0.0,29334.69,610.0,25.0,"6136,817117"
2733,16,38512,513,18,610-635,17,1,0,1,0.0,36115.31,610.0,25.0,"6136,817117"
2734,16,84051,513,18,610-635,59,1,0,1,0.0,10843.2,610.0,25.0,"6136,817117"
2735,16,2360,513,18,610-635,59,1,0,1,0.0,31010.4,610.0,25.0,"6136,817117"
2736,16,50486,513,18,610-635,59,1,0,1,0.0,9236.8,610.0,25.0,"6136,817117"
2737,16,10376,513,18,610-635,9,1,0,0,0.0,24140.0,610.0,25.0,"6136,817117"
2738,16,10376,513,18,610-635,59,1,0,1,0.0,55129.6,610.0,25.0,"6136,817117"
2739,16,93417,353,7,590-600,59,1,0,1,0.0,11840.0,590.0,10.0,"6136,817117"
2740,16,13871,353,7,590-600,68,0,0,0,0.0,8030.0,590.0,10.0,"6136,817117"
2741,16,13871,353,7,590-600,17,0,0,1,0.0,4820.0,590.0,10.0,"6136,817117"
2742,16,13871,353,7,590-600,59,0,0,1,0.0,4630.0,590.0,10.0,"6136,817117"
2743,16,71755,353,19,590-600,59,0,0,1,0.0,5630.0,590.0,10.0,"6136,817117"
2744,16,51796,353,7,590-600,68,0,0,0,0.0,680.0,590.0,10.0,"6136,817117"
2745,16,41607,616,7,630-640,59,0,0,1,0.0,7380.0,630.0,10.0,"6136,817117"
2746,16,36918,616,7,630-640,17,0,0,1,0.0,10330.0,630.0,10.0,"6136,817117"
2747,16,32795,616,7,630-640,32,1,0,1,0.0,39820.0,630.0,10.0,"6136,817117"
2748,16,32795,616,7,630-640,17,1,0,1,0.0,11000.0,630.0,10.0,"6136,817117"
2749,16,32795,616,7,630-640,59,1,0,1,0.0,24740.0,630.0,10.0,"6136,817117"
2750,16,39311,616,7,630-640,17,0,0,1,0.0,4540.0,630.0,10.0,"6136,817117"
2751,16,9474,616,7,630-640,68,0,0,0,0.0,510.0,630.0,10.0,"6136,817117"
2752,16,62977,616,7,630-640,87,1,0,0,0.0,3870.734,630.0,10.0,"6136,817117"
2753,16,85840,616,7,630-640,81,0,0,1,0.0,7123.375,630.0,10.0,"6136,817117"
2754,16,85840,616,7,630-640,87,1,0,0,0.0,17269.266,630.0,10.0,"6136,817117"
2755,16,58378,616,7,630-640,81,0,0,1,0.0,5126.625,630.0,10.0,"6136,817117"
2756,16,26725,616,7,630-640,87,0,0,0,0.0,5040.0,630.0,10.0,"6136,817117"
2757,16,27922,616,7,630-640,81,0,0,1,0.0,5670.0,630.0,10.0,"6136,817117"
2758,16,91752,616,7,630-640,17,0,0,1,0.0,4300.0,630.0,10.0,"6136,817117"
2759,16,50441,737,7,620-640,17,0,0,1,0.0,5339.9,620.0,20.0,"6136,817117"
2760,16,50441,737,7,620-640,59,0,0,1,0.0,6070.0,620.0,20.0,"6136,817117"
2761,16,82023,737,7,620-640,17,0,0,1,0.0,3750.0,620.0,20.0,"6136,817117"
2762,16,82023,737,7,620-640,59,0,0,1,0.0,8610.0,620.0,20.0,"6136,817117"
2763,16,82023,737,7,620-640,81,0,0,1,0.0,4580.0,620.0,20.0,"6136,817117"
2764,16,79653,737,7,620-640,59,0,0,1,0.0,10480.0,620.0,20.0,"6136,817117"
2765,16,70407,737,7,620-640,87,0,0,0,0.0,3440.0,620.0,20.0,"6136,817117"
2766,16,70407,737,7,620-640,17,0,0,1,0.0,2630.1,620.0,20.0,"6136,817117"
2767,16,2486,737,7,620-640,68,0,0,0,0.0,9780.0,620.0,20.0,"6136,817117"
2768,16,24195,737,7,620-640,87,0,0,0,0.0,3530.0,620.0,20.0,"6136,817117"
2769,16,69387,737,7,620-640,87,0,0,0,0.0,3670.0,620.0,20.0,"6136,817117"
2770,16,68850,737,7,620-640,59,0,0,1,0.0,11850.0,620.0,20.0,"6136,817117"
2771,16,67739,737,7,620-640,87,0,0,0,0.0,23230.0,620.0,20.0,"6136,817117"
2772,16,98164,737,7,620-640,68,0,0,0,0.0,5800.0,620.0,20.0,"6136,817117"
2773,16,65256,737,7,620-640,59,0,0,1,0.0,4770.0,620.0,20.0,"6136,817117"
2774,16,30423,715,15,600-630,17,0,0,1,0.0,4780.0,600.0,30.0,"6136,817117"
2775,16,85203,715,15,600-630,59,1,0,1,0.0,4729.9,600.0,30.0,"6136,817117"
2776,16,32681,715,15,600-630,68,0,0,0,0.0,3756.0,600.0,30.0,"6136,817117"
2777,16,5142,715,15,600-630,17,1,0,1,0.0,1196.1,600.0,30.0,"6136,817117"
2778,16,5142,715,15,600-630,52,1,0,1,0.0,2786.0,600.0,30.0,"6136,817117"
2779,16,5142,715,15,600-630,59,1,0,1,0.0,1905.008,600.0,30.0,"6136,817117"
2780,16,95018,715,15,600-630,59,1,0,1,0.0,2598.183,600.0,30.0,"6136,817117"
2781,16,77614,715,15,600-630,59,1,0,1,0.0,2666.685,600.0,30.0,"6136,817117"
2782,16,44837,715,15,600-630,68,0,0,0,0.0,2504.0,600.0,30.0,"6136,817117"
2783,16,98118,715,15,600-630,17,1,0,1,0.0,3233.9,600.0,30.0,"6136,817117"
2784,16,98118,715,15,600-630,52,1,0,1,0.0,11144.0,600.0,30.0,"6136,817117"
2785,16,98118,715,15,600-630,59,1,0,1,0.0,4410.224,600.0,30.0,"6136,817117"
2786,16,22768,715,15,600-630,59,0,0,1,0.0,3640.0,600.0,30.0,"6136,817117"
2787,16,64722,715,15,600-630,81,0,0,1,0.0,2660.0,600.0,30.0,"6136,817117"
2788,16,34528,510,15,560-640,59,1,0,1,0.0,7280.0,560.0,80.0,"6136,817117"
2789,16,18958,510,15,560-640,17,0,0,1,0.0,540.0,560.0,80.0,"6136,817117"
2790,16,4926,510,15,560-640,32,1,0,1,0.0,5510.0,560.0,80.0,"6136,817117"
2791,16,52182,510,15,560-640,17,0,0,1,0.0,2430.0,560.0,80.0,"6136,817117"
2792,16,70112,510,15,560-640,17,0,0,1,0.0,260.0,560.0,80.0,"6136,817117"
2793,16,16864,510,15,560-640,32,1,0,1,0.0,33079.527,560.0,80.0,"6136,817117"
2794,16,90230,510,15,560-640,17,0,0,1,0.0,18145.972,560.0,80.0,"6136,817117"
2795,16,40352,510,15,560-640,32,1,0,1,0.0,3810.0,560.0,80.0,"6136,817117"
2796,16,26055,510,15,560-640,17,0,0,1,0.0,1555.0,560.0,80.0,"6136,817117"
2797,16,48667,510,15,560-640,17,1,0,1,0.0,2555.721,560.0,80.0,"6136,817117"
2798,16,50864,510,15,560-640,17,0,0,1,0.0,4480.0,560.0,80.0,"6136,817117"
2799,16,76459,510,15,560-640,26,1,0,1,0.0,14770.0,560.0,80.0,"6136,817117"
2800,16,76459,510,15,560-640,52,1,0,1,0.0,36997.695,560.0,80.0,"6136,817117"
2801,16,20082,510,15,560-640,17,0,0,1,0.0,6223.8,560.0,80.0,"6136,817117"
2802,16,95311,510,15,560-640,17,0,0,1,0.0,3206.2,560.0,80.0,"6136,817117"
2803,16,88040,510,15,560-640,92,0,0,0,0.0,1260.0,560.0,80.0,"6136,817117"
2804,16,88040,510,15,560-640,17,0,0,1,0.0,10000.0,560.0,80.0,"6136,817117"
2805,16,10838,510,15,560-640,17,0,0,1,0.0,1484.028,560.0,80.0,"6136,817117"
2806,16,58478,510,15,560-640,17,1,0,1,0.0,5074.5,560.0,80.0,"6136,817117"
2807,16,22294,510,15,560-640,17,0,0,1,0.0,1320.0,560.0,80.0,"6136,817117"
2808,16,46205,510,15,560-640,17,0,0,1,0.0,600.0,560.0,80.0,"6136,817117"
2809,16,52441,510,15,560-640,17,1,0,1,0.0,2089.5,560.0,80.0,"6136,817117"
2810,16,41398,510,15,560-640,17,1,0,1,0.0,9253.5,560.0,80.0,"6136,817117"
2811,16,40204,510,15,560-640,17,1,0,1,0.0,2089.5,560.0,80.0,"6136,817117"
2812,16,14056,510,15,560-640,17,1,0,1,0.0,1791.0,560.0,80.0,"6136,817117"
2813,16,55258,510,15,560-640,17,1,0,1,0.0,7164.0,560.0,80.0,"6136,817117"
2814,16,23006,510,15,560-640,17,1,0,1,0.0,2388.0,560.0,80.0,"6136,817117"
2815,16,30946,510,15,560-640,17,1,0,1,0.0,4429.6,560.0,80.0,"6136,817117"
2816,16,45347,510,15,560-640,17,1,0,1,0.0,924.679,560.0,80.0,"6136,817117"
2817,16,83363,510,15,560-640,17,1,0,1,0.0,604.8,560.0,80.0,"6136,817117"
2818,16,75023,510,15,560-640,17,1,0,1,0.0,1075.2,560.0,80.0,"6136,817117"
2819,16,34922,510,15,560-640,9,1,0,0,0.0,8220.0,560.0,80.0,"6136,817117"
2820,16,95678,144,15,600-640,17,0,0,1,0.0,106050.0,600.0,40.0,"6136,817117"
2821,16,95678,144,15,600-640,59,0,0,1,0.0,97980.0,600.0,40.0,"6136,817117"
2822,16,95678,144,15,600-640,52,1,0,1,0.0,29152.305,600.0,40.0,"6136,817117"
2823,16,59544,144,15,600-640,59,1,0,1,0.0,24174.72,600.0,40.0,"6136,817117"
2824,16,85984,144,15,600-640,32,1,0,1,0.0,32050.473,600.0,40.0,"6136,817117"
2825,16,85984,144,15,600-640,17,1,0,1,0.0,33690.0,600.0,40.0,"6136,817117"
2826,16,85984,144,15,600-640,59,1,0,1,0.0,28959.3,600.0,40.0,"6136,817117"
2827,16,28847,412,15,580-630,52,1,0,1,0.0,3772.431,580.0,50.0,"6136,817117"
2828,16,18372,412,15,580-630,32,1,0,1,0.0,11620.0,580.0,50.0,"6136,817117"
2829,16,18103,412,15,580-630,59,1,0,1,0.0,13110.0,580.0,50.0,"6136,817117"
2830,16,85414,412,15,580-630,17,1,0,1,0.0,2190.0,580.0,50.0,"6136,817117"
2831,16,85414,412,15,580-630,59,1,0,1,0.0,35712.292,580.0,50.0,"6136,817117"
